tripduration,start_station_id,start_station_name,end_station_id,end_station_name
10763,23,Boston City Hall - 28 State St,23,Boston City Hall - 28 State St
10746,22,South Station - 700 Atlantic Ave,58,Beacon St at Arlington St
10739,44,Congress St at North St,44,Congress St at North St
10733,136,ID Building West,136,ID Building West
10732,22,South Station - 700 Atlantic Ave,58,Beacon St at Arlington St
10726,121,W Broadway at Dorchester St,4,Tremont St at E Berkeley St
10721,23,Boston City Hall - 28 State St,23,Boston City Hall - 28 State St
10701,120,Charles st and Beacon St,23,Boston City Hall - 28 State St
10699,44,Congress St at North St,44,Congress St at North St
10685,190,Nashua Street at Red Auerbach Way,96,Cambridge Main Library at Broadway / Trowbridge St
10684,91,One Kendall Square at Hampshire St / Portland St,91,One Kendall Square at Hampshire St / Portland St
10658,194,Broadway St at Mt Pleasant St,194,Broadway St at Mt Pleasant St
10637,23,Boston City Hall - 28 State St,20,Aquarium T Stop - 200 Atlantic Ave
10632,190,Nashua Street at Red Auerbach Way,96,Cambridge Main Library at Broadway / Trowbridge St
10631,73,Harvard Square at Brattle St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
10629,73,Harvard Square at Brattle St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
10614,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,90,Lechmere Station at Cambridge St / First St
10545,100,Davis Square,142,Alewife Station at Russell Field
10533,61,Boylston St at Fairfield St,33,Kenmore Square
10528,111,Packard Ave / Powderhouse Blvd,183,Alewife MBTA at Steel Place
10503,47,Cross St at Hanover St,15,Brighton Mills - 370 Western Ave
10499,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
10485,146,Murphy Skating Rink - 1880 Day Blvd,93,JFK/UMass T Stop
10477,81,Boylston St at Washington St,39,Washington St at Rutland St
10454,100,Davis Square,47,Cross St at Hanover St
10448,31,Seaport Hotel - Congress St at Seaport Ln,31,Seaport Hotel - Congress St at Seaport Ln
10430,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
10427,24,Seaport Square - Seaport Blvd at Northern Ave,24,Seaport Square - Seaport Blvd at Northern Ave
10422,113,Andrew T Stop - Dorchester Ave at Dexter St,152,Ink Block - Harrison Ave at Herald St
10419,31,Seaport Hotel - Congress St at Seaport Ln,31,Seaport Hotel - Congress St at Seaport Ln
10366,24,Seaport Square - Seaport Blvd at Northern Ave,24,Seaport Square - Seaport Blvd at Northern Ave
10345,58,Beacon St at Arlington St,72,One Broadway / Kendall Sq at Main St / 3rd St
10341,121,W Broadway at Dorchester St,47,Cross St at Hanover St
10339,57,Columbus Ave at Massachusetts Ave,57,Columbus Ave at Massachusetts Ave
10334,151,Surface Rd at India St,54,Tremont St at West St
10325,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
10316,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
10313,57,Columbus Ave at Massachusetts Ave,57,Columbus Ave at Massachusetts Ave
10309,151,Surface Rd at India St,54,Tremont St at West St
10306,37,New Balance - 20 Guest St,37,New Balance - 20 Guest St
10303,146,Murphy Skating Rink - 1880 Day Blvd,146,Murphy Skating Rink - 1880 Day Blvd
10294,67,MIT at Mass Ave / Amherst St,67,MIT at Mass Ave / Amherst St
10288,37,New Balance - 20 Guest St,37,New Balance - 20 Guest St
10268,53,Beacon St at Massachusetts Ave,25,South End Library - Tremont St at W Newton St
10256,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
10256,121,W Broadway at Dorchester St,47,Cross St at Hanover St
10252,134,Boylston St at Dartmouth St,44,Congress St at North St
10251,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
10240,61,Boylston St at Fairfield St,120,Charles st and Beacon St
10238,53,Beacon St at Massachusetts Ave,25,South End Library - Tremont St at W Newton St
10228,61,Boylston St at Fairfield St,22,South Station - 700 Atlantic Ave
10224,171,Bunker Hill Community College,98,Warren St at Chelsea St
10210,105,Lower Cambridgeport at Magazine St/Riverside Rd,105,Lower Cambridgeport at Magazine St/Riverside Rd
10193,163,The Lawn on D,26,Washington St at Waltham St
10192,57,Columbus Ave at Massachusetts Ave,52,Newbury St at Hereford St
10190,171,Bunker Hill Community College,98,Warren St at Chelsea St
10177,48,Post Office Square - Pearl St at Milk St,48,Post Office Square - Pearl St at Milk St
10167,54,Tremont St at West St,81,Boylston St at Washington St
10159,90,Lechmere Station at Cambridge St / First St,90,Lechmere Station at Cambridge St / First St
10158,67,MIT at Mass Ave / Amherst St,67,MIT at Mass Ave / Amherst St
10138,31,Seaport Hotel - Congress St at Seaport Ln,31,Seaport Hotel - Congress St at Seaport Ln
10130,174,Washington St at Brock St,174,Washington St at Brock St
10113,174,Washington St at Brock St,174,Washington St at Brock St
10104,98,Warren St at Chelsea St,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
10091,141,Kendall Street,141,Kendall Street
10088,90,Lechmere Station at Cambridge St / First St,90,Lechmere Station at Cambridge St / First St
10068,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
10065,150,State Street at Channel Center,54,Tremont St at West St
10027,61,Boylston St at Fairfield St,120,Charles st and Beacon St
10022,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,74,Harvard Square at Mass Ave/ Dunster
10017,74,Harvard Square at Mass Ave/ Dunster,6,Cambridge St at Joy St
9990,67,MIT at Mass Ave / Amherst St,67,MIT at Mass Ave / Amherst St
9978,74,Harvard Square at Mass Ave/ Dunster,6,Cambridge St at Joy St
9977,190,Nashua Street at Red Auerbach Way,189,Kendall T
9974,190,Nashua Street at Red Auerbach Way,189,Kendall T
9973,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
9952,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
9945,89,Harvard Law School at Mass Ave / Jarvis St,89,Harvard Law School at Mass Ave / Jarvis St
9939,29,Innovation Lab - 125 Western Ave at Batten Way,37,New Balance - 20 Guest St
9932,13,Boston Medical Center - E Concord St at Harrison Ave,45,Yawkey Way at Boylston St.
9929,13,Boston Medical Center - E Concord St at Harrison Ave,45,Yawkey Way at Boylston St.
9884,71,Conway Park - Somerville Avenue,99,Wilson Square
9878,107,Ames St at Main St,107,Ames St at Main St
9870,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
9864,124,Curtis Hall - South St at Centre St,124,Curtis Hall - South St at Centre St
9862,81,Boylston St at Washington St,58,Beacon St at Arlington St
9853,100,Davis Square,183,Alewife MBTA at Steel Place
9853,58,Beacon St at Arlington St,129,Hayes Square - Vine St at Moulton St
9846,43,Rowes Wharf at Atlantic Ave,43,Rowes Wharf at Atlantic Ave
9845,124,Curtis Hall - South St at Centre St,124,Curtis Hall - South St at Centre St
9841,107,Ames St at Main St,107,Ames St at Main St
9841,67,MIT at Mass Ave / Amherst St,67,MIT at Mass Ave / Amherst St
9837,137,Magoun Square at Trum Field,137,Magoun Square at Trum Field
9827,65,Boston Convention and Exhibition Center - Summer St at West Side Dr,59,Chinatown Gate Plaza
9826,137,Magoun Square at Trum Field,137,Magoun Square at Trum Field
9821,121,W Broadway at Dorchester St,161,W Broadway at D St
9818,43,Rowes Wharf at Atlantic Ave,43,Rowes Wharf at Atlantic Ave
9805,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
9803,110,Harvard University Gund Hall at Quincy St / Kirkland S,78,Union Square - Somerville
9798,61,Boylston St at Fairfield St,120,Charles st and Beacon St
9797,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
9794,143,EF - North Point Park,143,EF - North Point Park
9782,10,B.U. Central - 725 Comm. Ave.,10,B.U. Central - 725 Comm. Ave.
9774,10,B.U. Central - 725 Comm. Ave.,10,B.U. Central - 725 Comm. Ave.
9766,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
9762,58,Beacon St at Arlington St,41,Packard's Corner - Commonwealth Ave at Brighton Ave
9758,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
9754,121,W Broadway at Dorchester St,161,W Broadway at D St
9735,136,ID Building West,40,Lewis Wharf at Atlantic Ave
9729,67,MIT at Mass Ave / Amherst St,31,Seaport Hotel - Congress St at Seaport Ln
9726,167,Ryan Playground - Dorchester Ave at Harbor View St,167,Ryan Playground - Dorchester Ave at Harbor View St
9721,31,Seaport Hotel - Congress St at Seaport Ln,31,Seaport Hotel - Congress St at Seaport Ln
9715,67,MIT at Mass Ave / Amherst St,31,Seaport Hotel - Congress St at Seaport Ln
9714,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
9696,42,Boylston St at Arlington St,190,Nashua Street at Red Auerbach Way
9695,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
9674,61,Boylston St at Fairfield St,23,Boston City Hall - 28 State St
9673,73,Harvard Square at Brattle St / Eliot St,42,Boylston St at Arlington St
9632,174,Washington St at Brock St,37,New Balance - 20 Guest St
9632,143,EF - North Point Park,98,Warren St at Chelsea St
9629,124,Curtis Hall - South St at Centre St,124,Curtis Hall - South St at Centre St
9623,42,Boylston St at Arlington St,129,Hayes Square - Vine St at Moulton St
9615,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
9609,80,MIT Stata Center at Vassar St / Main St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
9607,174,Washington St at Brock St,37,New Balance - 20 Guest St
9605,10,B.U. Central - 725 Comm. Ave.,66,Allston Green District - Griggs St at Commonwealth Ave
9599,139,Dana Park,139,Dana Park
9591,140,Danehy Park,140,Danehy Park
9588,59,Chinatown Gate Plaza,36,Copley Square - Dartmouth St at Boylston St
9587,118,Linear Park - Mass. Ave. at Cameron Ave. ,89,Harvard Law School at Mass Ave / Jarvis St
9574,131,Jackson Square T Stop,131,Jackson Square T Stop
9572,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
9567,24,Seaport Square - Seaport Blvd at Northern Ave,121,W Broadway at Dorchester St
9567,10,B.U. Central - 725 Comm. Ave.,55,Boylston St at Massachusetts Ave
9565,118,Linear Park - Mass. Ave. at Cameron Ave. ,89,Harvard Law School at Mass Ave / Jarvis St
9560,53,Beacon St at Massachusetts Ave,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
9559,36,Copley Square - Dartmouth St at Boylston St,36,Copley Square - Dartmouth St at Boylston St
9542,124,Curtis Hall - South St at Centre St,124,Curtis Hall - South St at Centre St
9534,36,Copley Square - Dartmouth St at Boylston St,36,Copley Square - Dartmouth St at Boylston St
9532,146,Murphy Skating Rink - 1880 Day Blvd,146,Murphy Skating Rink - 1880 Day Blvd
9530,133,Green Street T Stop - Green St at Amory St,21,Prudential Center - Belvedere St
9530,24,Seaport Square - Seaport Blvd at Northern Ave,121,W Broadway at Dorchester St
9526,21,Prudential Center - Belvedere St,61,Boylston St at Fairfield St
9524,74,Harvard Square at Mass Ave/ Dunster,120,Charles st and Beacon St
9522,49,Stuart St at Charles St,49,Stuart St at Charles St
9511,167,Ryan Playground - Dorchester Ave at Harbor View St,167,Ryan Playground - Dorchester Ave at Harbor View St
9502,73,Harvard Square at Brattle St / Eliot St,42,Boylston St at Arlington St
9493,98,Warren St at Chelsea St,53,Beacon St at Massachusetts Ave
9493,73,Harvard Square at Brattle St / Eliot St,73,Harvard Square at Brattle St / Eliot St
9492,73,Harvard Square at Brattle St / Eliot St,42,Boylston St at Arlington St
9486,43,Rowes Wharf at Atlantic Ave,190,Nashua Street at Red Auerbach Way
9473,23,Boston City Hall - 28 State St,23,Boston City Hall - 28 State St
9468,42,Boylston St at Arlington St,67,MIT at Mass Ave / Amherst St
9450,30,Brigham Circle - Francis St at Huntington Ave,30,Brigham Circle - Francis St at Huntington Ave
9446,24,Seaport Square - Seaport Blvd at Northern Ave,121,W Broadway at Dorchester St
9437,30,Brigham Circle - Francis St at Huntington Ave,21,Prudential Center - Belvedere St
9432,107,Ames St at Main St,192,Purchase St at Pearl St
9426,33,Kenmore Square,52,Newbury St at Hereford St
9418,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
9414,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
9411,93,JFK/UMass T Stop,93,JFK/UMass T Stop
9400,90,Lechmere Station at Cambridge St / First St,61,Boylston St at Fairfield St
9397,183,Alewife MBTA at Steel Place,70,Harvard Kennedy School at Bennett St / Eliot St
9397,182,Museum of Science,182,Museum of Science
9395,32,Landmark Center - Brookline Ave at Park Dr,52,Newbury St at Hereford St
9393,90,Lechmere Station at Cambridge St / First St,61,Boylston St at Fairfield St
9389,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,47,Cross St at Hanover St
9381,120,Charles st and Beacon St,54,Tremont St at West St
9369,69,Coolidge Corner - Beacon St @ Centre St,69,Coolidge Corner - Beacon St @ Centre St
9355,93,JFK/UMass T Stop,93,JFK/UMass T Stop
9353,116,359 Broadway - Broadway at Fayette Street,151,Surface Rd at India St
9342,81,Boylston St at Washington St,75,Lafayette Square at Mass Ave / Main St / Columbia St
9338,100,Davis Square,100,Davis Square
9338,58,Beacon St at Arlington St,73,Harvard Square at Brattle St / Eliot St
9334,179,MIT Vassar St,177,University Park
9325,89,Harvard Law School at Mass Ave / Jarvis St,89,Harvard Law School at Mass Ave / Jarvis St
9325,49,Stuart St at Charles St,49,Stuart St at Charles St
9317,90,Lechmere Station at Cambridge St / First St,61,Boylston St at Fairfield St
9317,42,Boylston St at Arlington St,67,MIT at Mass Ave / Amherst St
9310,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,31,Seaport Hotel - Congress St at Seaport Ln
9310,100,Davis Square,100,Davis Square
9304,24,Seaport Square - Seaport Blvd at Northern Ave,121,W Broadway at Dorchester St
9303,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
9292,93,JFK/UMass T Stop,92,University of Massachusetts Boston - Integrated Sciences Complex
9287,98,Warren St at Chelsea St,169,Edwards Playground - Main St at Eden St
9284,55,Boylston St at Massachusetts Ave,55,Boylston St at Massachusetts Ave
9283,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
9269,41,Packard's Corner - Commonwealth Ave at Brighton Ave,40,Lewis Wharf at Atlantic Ave
9266,100,Davis Square,100,Davis Square
9261,36,Copley Square - Dartmouth St at Boylston St,61,Boylston St at Fairfield St
9260,58,Beacon St at Arlington St,73,Harvard Square at Brattle St / Eliot St
9251,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
9251,74,Harvard Square at Mass Ave/ Dunster,74,Harvard Square at Mass Ave/ Dunster
9249,93,JFK/UMass T Stop,92,University of Massachusetts Boston - Integrated Sciences Complex
9244,210,Bennington St at Byron St,210,Bennington St at Byron St
9238,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,58,Beacon St at Arlington St
9235,20,Aquarium T Stop - 200 Atlantic Ave,32,Landmark Center - Brookline Ave at Park Dr
9233,20,Aquarium T Stop - 200 Atlantic Ave,32,Landmark Center - Brookline Ave at Park Dr
9229,23,Boston City Hall - 28 State St,65,Boston Convention and Exhibition Center - Summer St at West Side Dr
9226,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
9226,90,Lechmere Station at Cambridge St / First St,90,Lechmere Station at Cambridge St / First St
9225,210,Bennington St at Byron St,210,Bennington St at Byron St
9225,98,Warren St at Chelsea St,169,Edwards Playground - Main St at Eden St
9223,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
9223,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
9221,61,Boylston St at Fairfield St,61,Boylston St at Fairfield St
9217,53,Beacon St at Massachusetts Ave,53,Beacon St at Massachusetts Ave
9203,66,Allston Green District - Griggs St at Commonwealth Ave,66,Allston Green District - Griggs St at Commonwealth Ave
9200,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
9191,44,Congress St at North St,212,Maverick Square - Lewis Mall
9188,72,One Broadway / Kendall Sq at Main St / 3rd St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
9186,44,Congress St at North St,212,Maverick Square - Lewis Mall
9183,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
9177,162,Franklin Park - Seaver St at Humbolt Ave,162,Franklin Park - Seaver St at Humbolt Ave
9172,23,Boston City Hall - 28 State St,65,Boston Convention and Exhibition Center - Summer St at West Side Dr
9170,98,Warren St at Chelsea St,98,Warren St at Chelsea St
9170,58,Beacon St at Arlington St,35,Arch St at Franklin St
9168,21,Prudential Center - Belvedere St,125,Hyde Square - Barbara St at Centre St
9166,58,Beacon St at Arlington St,35,Arch St at Franklin St
9162,98,Warren St at Chelsea St,98,Warren St at Chelsea St
9156,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
9156,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
9153,193,Brookline Village - Station Street @ MBTA,74,Harvard Square at Mass Ave/ Dunster
9151,41,Packard's Corner - Commonwealth Ave at Brighton Ave,60,Charles Circle - Charles St at Cambridge St
9145,53,Beacon St at Massachusetts Ave,53,Beacon St at Massachusetts Ave
9144,41,Packard's Corner - Commonwealth Ave at Brighton Ave,60,Charles Circle - Charles St at Cambridge St
9137,47,Cross St at Hanover St,179,MIT Vassar St
9136,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
9133,22,South Station - 700 Atlantic Ave,40,Lewis Wharf at Atlantic Ave
9124,7,Fan Pier,47,Cross St at Hanover St
9122,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
9121,7,Fan Pier,47,Cross St at Hanover St
9107,41,Packard's Corner - Commonwealth Ave at Brighton Ave,4,Tremont St at E Berkeley St
9100,20,Aquarium T Stop - 200 Atlantic Ave,20,Aquarium T Stop - 200 Atlantic Ave
9064,19,Park Dr at Buswell St,53,Beacon St at Massachusetts Ave
9062,135,ID Building East,31,Seaport Hotel - Congress St at Seaport Ln
9062,75,Lafayette Square at Mass Ave / Main St / Columbia St,81,Boylston St at Washington St
9057,93,JFK/UMass T Stop,92,University of Massachusetts Boston - Integrated Sciences Complex
9049,90,Lechmere Station at Cambridge St / First St,52,Newbury St at Hereford St
9048,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
9045,135,ID Building East,31,Seaport Hotel - Congress St at Seaport Ln
9042,93,JFK/UMass T Stop,92,University of Massachusetts Boston - Integrated Sciences Complex
9038,174,Washington St at Brock St,174,Washington St at Brock St
9033,67,MIT at Mass Ave / Amherst St,149,175 N Harvard St
9031,210,Bennington St at Byron St,210,Bennington St at Byron St
8988,73,Harvard Square at Brattle St / Eliot St,74,Harvard Square at Mass Ave/ Dunster
8952,133,Green Street T Stop - Green St at Amory St,124,Curtis Hall - South St at Centre St
8945,93,JFK/UMass T Stop,92,University of Massachusetts Boston - Integrated Sciences Complex
8944,67,MIT at Mass Ave / Amherst St,23,Boston City Hall - 28 State St
8933,60,Charles Circle - Charles St at Cambridge St,20,Aquarium T Stop - 200 Atlantic Ave
8929,67,MIT at Mass Ave / Amherst St,23,Boston City Hall - 28 State St
8929,61,Boylston St at Fairfield St,61,Boylston St at Fairfield St
8924,22,South Station - 700 Atlantic Ave,31,Seaport Hotel - Congress St at Seaport Ln
8923,31,Seaport Hotel - Congress St at Seaport Ln,192,Purchase St at Pearl St
8920,179,MIT Vassar St,179,MIT Vassar St
8917,67,MIT at Mass Ave / Amherst St,23,Boston City Hall - 28 State St
8902,60,Charles Circle - Charles St at Cambridge St,20,Aquarium T Stop - 200 Atlantic Ave
8895,55,Boylston St at Massachusetts Ave,74,Harvard Square at Mass Ave/ Dunster
8891,22,South Station - 700 Atlantic Ave,23,Boston City Hall - 28 State St
8889,20,Aquarium T Stop - 200 Atlantic Ave,107,Ames St at Main St
8886,175,Brighton Center - Washington St at Cambridge St,175,Brighton Center - Washington St at Cambridge St
8886,55,Boylston St at Massachusetts Ave,74,Harvard Square at Mass Ave/ Dunster
8885,179,MIT Vassar St,179,MIT Vassar St
8867,163,The Lawn on D,163,The Lawn on D
8865,54,Tremont St at West St,16,Back Bay T Stop - Dartmouth St at Stuart St
8863,47,Cross St at Hanover St,47,Cross St at Hanover St
8840,55,Boylston St at Massachusetts Ave,74,Harvard Square at Mass Ave/ Dunster
8835,36,Copley Square - Dartmouth St at Boylston St,36,Copley Square - Dartmouth St at Boylston St
8833,151,Surface Rd at India St,151,Surface Rd at India St
8830,169,Edwards Playground - Main St at Eden St,94,Main St at Austin St
8830,20,Aquarium T Stop - 200 Atlantic Ave,107,Ames St at Main St
8822,90,Lechmere Station at Cambridge St / First St,52,Newbury St at Hereford St
8817,151,Surface Rd at India St,151,Surface Rd at India St
8816,93,JFK/UMass T Stop,92,University of Massachusetts Boston - Integrated Sciences Complex
8815,53,Beacon St at Massachusetts Ave,82,Washington Square at Washington St. / Beacon St.
8809,74,Harvard Square at Mass Ave/ Dunster,186,Congress St at Northern Ave
8809,53,Beacon St at Massachusetts Ave,82,Washington Square at Washington St. / Beacon St.
8791,16,Back Bay T Stop - Dartmouth St at Stuart St,16,Back Bay T Stop - Dartmouth St at Stuart St
8790,151,Surface Rd at India St,44,Congress St at North St
8788,131,Jackson Square T Stop,146,Murphy Skating Rink - 1880 Day Blvd
8788,16,Back Bay T Stop - Dartmouth St at Stuart St,16,Back Bay T Stop - Dartmouth St at Stuart St
8776,133,Green Street T Stop - Green St at Amory St,133,Green Street T Stop - Green St at Amory St
8764,54,Tremont St at West St,61,Boylston St at Fairfield St
8761,61,Boylston St at Fairfield St,133,Green Street T Stop - Green St at Amory St
8757,142,Alewife Station at Russell Field,142,Alewife Station at Russell Field
8757,133,Green Street T Stop - Green St at Amory St,133,Green Street T Stop - Green St at Amory St
8750,61,Boylston St at Fairfield St,133,Green Street T Stop - Green St at Amory St
8737,142,Alewife Station at Russell Field,142,Alewife Station at Russell Field
8733,167,Ryan Playground - Dorchester Ave at Harbor View St,167,Ryan Playground - Dorchester Ave at Harbor View St
8729,124,Curtis Hall - South St at Centre St,47,Cross St at Hanover St
8723,68,Central Square at Mass Ave / Essex St,68,Central Square at Mass Ave / Essex St
8720,42,Boylston St at Arlington St,58,Beacon St at Arlington St
8720,22,South Station - 700 Atlantic Ave,190,Nashua Street at Red Auerbach Way
8714,21,Prudential Center - Belvedere St,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
8703,189,Kendall T,22,South Station - 700 Atlantic Ave
8701,167,Ryan Playground - Dorchester Ave at Harbor View St,167,Ryan Playground - Dorchester Ave at Harbor View St
8699,32,Landmark Center - Brookline Ave at Park Dr,4,Tremont St at E Berkeley St
8691,21,Prudential Center - Belvedere St,36,Copley Square - Dartmouth St at Boylston St
8687,20,Aquarium T Stop - 200 Atlantic Ave,20,Aquarium T Stop - 200 Atlantic Ave
8685,23,Boston City Hall - 28 State St,98,Warren St at Chelsea St
8681,70,Harvard Kennedy School at Bennett St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
8678,21,Prudential Center - Belvedere St,146,Murphy Skating Rink - 1880 Day Blvd
8669,136,ID Building West,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
8668,54,Tremont St at West St,63,Dorchester Ave at Gillette Park
8667,213,East Boston Neighborhood Health Center - 20 Maverick Square,217,Orient Heights T Stop - Bennington St at Saratoga St
8666,48,Post Office Square - Pearl St at Milk St,23,Boston City Hall - 28 State St
8662,189,Kendall T,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
8659,48,Post Office Square - Pearl St at Milk St,23,Boston City Hall - 28 State St
8653,70,Harvard Kennedy School at Bennett St / Eliot St,70,Harvard Kennedy School at Bennett St / Eliot St
8649,42,Boylston St at Arlington St,67,MIT at Mass Ave / Amherst St
8639,211,Piers Park,217,Orient Heights T Stop - Bennington St at Saratoga St
8624,136,ID Building West,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
8623,68,Central Square at Mass Ave / Essex St,68,Central Square at Mass Ave / Essex St
8619,74,Harvard Square at Mass Ave/ Dunster,96,Cambridge Main Library at Broadway / Trowbridge St
8616,73,Harvard Square at Brattle St / Eliot St,73,Harvard Square at Brattle St / Eliot St
8614,45,Yawkey Way at Boylston St.,121,W Broadway at Dorchester St
8606,21,Prudential Center - Belvedere St,146,Murphy Skating Rink - 1880 Day Blvd
8604,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
8604,45,Yawkey Way at Boylston St.,54,Tremont St at West St
8599,133,Green Street T Stop - Green St at Amory St,133,Green Street T Stop - Green St at Amory St
8588,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
8581,107,Ames St at Main St,120,Charles st and Beacon St
8580,214,Airport T Stop - Bremen St at Brooks St,214,Airport T Stop - Bremen St at Brooks St
8579,150,State Street at Channel Center,136,ID Building West
8568,9,Commonwealth Ave at Buick St,175,Brighton Center - Washington St at Cambridge St
8566,150,State Street at Channel Center,136,ID Building West
8561,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,21,Prudential Center - Belvedere St
8559,136,ID Building West,24,Seaport Square - Seaport Blvd at Northern Ave
8559,115,Porter Square Station,115,Porter Square Station
8557,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
8552,20,Aquarium T Stop - 200 Atlantic Ave,107,Ames St at Main St
8550,73,Harvard Square at Brattle St / Eliot St,80,MIT Stata Center at Vassar St / Main St
8545,107,Ames St at Main St,120,Charles st and Beacon St
8541,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,21,Prudential Center - Belvedere St
8538,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
8534,73,Harvard Square at Brattle St / Eliot St,80,MIT Stata Center at Vassar St / Main St
8526,61,Boylston St at Fairfield St,107,Ames St at Main St
8509,58,Beacon St at Arlington St,58,Beacon St at Arlington St
8502,49,Stuart St at Charles St,24,Seaport Square - Seaport Blvd at Northern Ave
8495,54,Tremont St at West St,36,Copley Square - Dartmouth St at Boylston St
8488,100,Davis Square,100,Davis Square
8488,7,Fan Pier,7,Fan Pier
8487,6,Cambridge St at Joy St,7,Fan Pier
8482,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
8475,49,Stuart St at Charles St,24,Seaport Square - Seaport Blvd at Northern Ave
8474,54,Tremont St at West St,36,Copley Square - Dartmouth St at Boylston St
8468,89,Harvard Law School at Mass Ave / Jarvis St,73,Harvard Square at Brattle St / Eliot St
8468,16,Back Bay T Stop - Dartmouth St at Stuart St,174,Washington St at Brock St
8466,134,Boylston St at Dartmouth St,134,Boylston St at Dartmouth St
